Time (UTC),Load (MW)
2024-10-31 09:35:00,51.0073
2024-10-31 09:40:00,51.3729
2024-10-31 09:45:00,51.305
2024-10-31 09:50:00,51.9302
2024-10-31 09:55:00,51.2867
2024-10-31 10:00:00,51.4288
2024-10-31 10:05:00,51.1167
2024-10-31 10:10:00,50.7852
2024-10-31 10:15:00,50.757
2024-10-31 10:20:00,51.174
2024-10-31 10:25:00,51.1039
2024-10-31 10:30:00,51.1968
2024-10-31 10:35:00,51.2765
2024-10-31 10:40:00,50.8674
2024-10-31 10:45:00,50.8301
2024-10-31 10:50:00,50.9172
2024-10-31 10:55:00,51.2918
2024-10-31 11:00:00,50.8489
2024-10-31 11:05:00,50.9114
2024-10-31 11:10:00,50.6483
2024-10-31 11:15:00,50.7938
2024-10-31 11:20:00,50.3754
2024-10-31 11:25:00,50.6961
2024-10-31 11:30:00,51.5961
2024-10-31 11:35:00,50.8805
2024-10-31 11:40:00,50.9174
2024-10-31 11:45:00,51.24
2024-10-31 11:50:00,51.0333
2024-10-31 11:55:00,51.3923
2024-10-31 12:00:00,51.914
2024-10-31 12:05:00,51.7741
2024-10-31 12:10:00,52.8802
2024-10-31 12:15:00,52.3039
2024-10-31 12:20:00,52.8797
2024-10-31 12:25:00,52.9155
2024-10-31 12:30:00,53.3293
2024-10-31 12:35:00,53.1015
2024-10-31 12:40:00,53.7253
2024-10-31 12:45:00,54.981
2024-10-31 12:50:00,54.9261
2024-10-31 12:55:00,55.0918
2024-10-31 13:00:00,55.7789
2024-10-31 13:05:00,57.3012
2024-10-31 13:10:00,58.0841
2024-10-31 13:15:00,58.0868
2024-10-31 13:20:00,59.4356
2024-10-31 13:25:00,59.6667
2024-10-31 13:30:00,60.7943
2024-10-31 13:35:00,61.3759
2024-10-31 13:40:00,62.1703
2024-10-31 13:45:00,62.7682
2024-10-31 13:50:00,63.1442
2024-10-31 13:55:00,64.7286
2024-10-31 14:00:00,64.9683
2024-10-31 14:05:00,66.1054
2024-10-31 14:10:00,66.608
2024-10-31 14:15:00,67.5901
2024-10-31 14:20:00,67.9463
2024-10-31 14:25:00,69.0949
2024-10-31 14:30:00,69.1837
2024-10-31 14:40:00,69.8724
2024-10-31 14:45:00,70.1346
2024-10-31 14:50:00,70.7148
2024-10-31 14:55:00,69.7331
2024-10-31 15:05:00,69.2882
2024-10-31 15:10:00,68.9036
2024-10-31 15:15:00,69.6738
2024-10-31 15:20:00,68.7521
2024-10-31 15:25:00,68.9526
2024-10-31 15:30:00,68.085
2024-10-31 15:35:00,68.5782
2024-10-31 15:40:00,67.8379
2024-10-31 15:45:00,68.2273
2024-10-31 15:50:00,68.237
2024-10-31 15:55:00,68.3464
2024-10-31 16:00:00,67.6038
2024-10-31 16:05:00,68.0738
2024-10-31 16:10:00,67.2345
2024-10-31 16:15:00,67.9571
2024-10-31 16:20:00,66.7585
2024-10-31 16:25:00,67.0263
2024-10-31 16:30:00,66.8669
2024-10-31 16:35:00,66.6631
2024-10-31 16:40:00,66.5087
2024-10-31 16:45:00,66.7994
2024-10-31 16:50:00,66.7268
2024-10-31 16:55:00,66.7499
2024-10-31 17:05:00,66.1389
2024-10-31 17:10:00,66.6651
2024-10-31 17:15:00,66.7598
2024-10-31 17:20:00,66.3249
2024-10-31 17:25:00,66.3208
2024-10-31 17:30:00,66.0591
2024-10-31 17:35:00,65.9669
2024-10-31 17:40:00,66.0802
2024-10-31 17:45:00,65.4313
2024-10-31 17:50:00,65.0704
2024-10-31 17:55:00,65.7322
2024-10-31 18:00:00,65.9183
2024-10-31 18:05:00,66.3438
2024-10-31 18:10:00,65.3944
2024-10-31 18:15:00,65.5635
2024-10-31 18:20:00,65.3678
2024-10-31 18:25:00,65.319
2024-10-31 18:30:00,64.6882
2024-10-31 18:35:00,64.9307
2024-10-31 18:40:00,64.6519
2024-10-31 18:45:00,65.6741
2024-10-31 18:50:00,65.2826
2024-10-31 18:55:00,64.8561
2024-10-31 19:00:00,64.8781
2024-10-31 19:05:00,64.7847
2024-10-31 19:10:00,62.284
2024-10-31 19:15:00,61.2834
2024-10-31 19:20:00,60.1298
2024-10-31 19:25:00,59.6372
2024-10-31 19:30:00,59.6323
2024-10-31 19:35:00,57.8527
2024-10-31 19:40:00,56.1894
2024-10-31 19:45:00,55.5061
2024-10-31 19:50:00,55.7786
2024-10-31 19:55:00,55.1865
2024-10-31 20:00:00,56.1713
2024-10-31 20:05:00,56.5737
2024-10-31 20:10:00,58.8799
2024-10-31 20:15:00,59.7095
2024-10-31 20:20:00,61.1254
2024-10-31 20:25:00,62.3533
2024-10-31 20:30:00,62.3342
2024-10-31 20:35:00,62.4773
2024-10-31 20:40:00,62.0471
2024-10-31 20:45:00,63.8146
2024-10-31 20:50:00,64.8727
2024-10-31 20:55:00,65.2587
2024-10-31 21:00:00,65.0429
2024-10-31 21:05:00,64.4563
2024-10-31 21:15:00,64.5403
2024-10-31 21:20:00,64.5678
2024-10-31 21:25:00,64.134
2024-10-31 21:35:00,64.0215
2024-10-31 21:40:00,64.3823
2024-10-31 21:45:00,64.6023
2024-10-31 21:50:00,64.41
2024-10-31 21:55:00,63.8397
2024-10-31 22:00:00,64.289
2024-10-31 22:05:00,64.3344
2024-10-31 22:10:00,64.0696
2024-10-31 22:15:00,64.2759
2024-10-31 22:20:00,63.5061
2024-10-31 22:25:00,63.9775
2024-10-31 22:30:00,64.5117
2024-10-31 22:35:00,64.9462
2024-10-31 22:40:00,64.9948
2024-10-31 22:45:00,65.6366
2024-10-31 22:50:00,65.204
2024-10-31 22:55:00,65.3053
2024-10-31 23:00:00,65.9156
2024-10-31 23:05:00,65.7211
2024-10-31 23:10:00,67.3838
2024-10-31 23:15:00,66.7356
2024-10-31 23:20:00,66.537
2024-10-31 23:25:00,66.9001
2024-10-31 23:30:00,66.6248
2024-10-31 23:35:00,66.7335
2024-10-31 23:40:00,66.698
2024-10-31 23:45:00,66.6676
2024-10-31 23:50:00,67.7433
2024-11-01 00:00:00,67.5918
2024-11-01 00:05:00,67.6619
2024-11-01 00:10:00,68.0634
2024-11-01 00:15:00,67.7661
2024-11-01 00:20:00,68.116
2024-11-01 00:25:00,67.3952
2024-11-01 00:30:00,68.3412
2024-11-01 00:35:00,68.5845
2024-11-01 00:40:00,67.7924
2024-11-01 00:45:00,67.6642
2024-11-01 00:50:00,68.3099
2024-11-01 00:55:00,68.5979
2024-11-01 01:00:00,68.5688
2024-11-01 01:05:00,67.8846
2024-11-01 01:10:00,67.7533
2024-11-01 01:15:00,68.0998
2024-11-01 01:20:00,68.1066
2024-11-01 01:25:00,67.9525
2024-11-01 01:30:00,67.6907
2024-11-01 01:35:00,67.4958
2024-11-01 01:40:00,68.4357
2024-11-01 01:45:00,68.06
2024-11-01 01:50:00,67.8887
2024-11-01 01:55:00,67.4977
2024-11-01 02:00:00,67.0869
2024-11-01 02:05:00,66.4799
2024-11-01 02:10:00,66.8404
2024-11-01 02:15:00,66.9815
2024-11-01 02:20:00,67.7185
2024-11-01 02:25:00,67.6607
2024-11-01 02:30:00,67.2284
2024-11-01 02:35:00,67.8863
2024-11-01 02:40:00,67.7418
2024-11-01 02:45:00,67.8093
2024-11-01 02:50:00,67.5259
2024-11-01 02:55:00,67.4391
2024-11-01 03:00:00,67.704
2024-11-01 03:05:00,67.5017
2024-11-01 03:10:00,68.1279
2024-11-01 03:15:00,67.6818
2024-11-01 03:25:00,67.7836
2024-11-01 03:30:00,68.0493
2024-11-01 03:35:00,67.76
2024-11-01 03:40:00,68.179
2024-11-01 03:45:00,67.6104
2024-11-01 03:50:00,68.4408
2024-11-01 03:55:00,68.1736
2024-11-01 04:00:00,67.7746
2024-11-01 04:05:00,68.1353
2024-11-01 04:10:00,68.0892
2024-11-01 04:15:00,67.7396
2024-11-01 04:20:00,67.5796
2024-11-01 04:25:00,67.3866
2024-11-01 04:30:00,68.2944
2024-11-01 04:35:00,67.1684
2024-11-01 04:40:00,66.7733
2024-11-01 04:45:00,66.8045
2024-11-01 04:50:00,66.7
2024-11-01 04:55:00,65.7552
2024-11-01 05:00:00,65.0966
2024-11-01 05:05:00,64.5231
2024-11-01 05:10:00,63.9553
2024-11-01 05:15:00,64.0275
2024-11-01 05:20:00,63.8721
2024-11-01 05:25:00,62.7305
2024-11-01 05:30:00,62.5208
2024-11-01 05:35:00,62.8451
2024-11-01 05:40:00,61.7852
2024-11-01 05:45:00,61.5878
2024-11-01 05:50:00,61.4429
2024-11-01 05:55:00,61.1185
2024-11-01 06:00:00,61.2063
2024-11-01 06:05:00,60.1343
2024-11-01 06:10:00,59.9908
2024-11-01 06:15:00,60.0176
2024-11-01 06:20:00,59.4578
2024-11-01 06:25:00,58.6374
2024-11-01 06:30:00,58.8072
2024-11-01 06:35:00,57.8457
2024-11-01 06:40:00,57.9918
2024-11-01 06:45:00,57.8962
2024-11-01 06:50:00,56.7481
2024-11-01 06:55:00,56.7226
2024-11-01 07:00:00,56.3683
2024-11-01 07:05:00,56.8257
2024-11-01 07:10:00,55.5309
2024-11-01 07:15:00,55.5199
2024-11-01 07:20:00,55.2018
2024-11-01 07:25:00,55.0552
2024-11-01 07:30:00,54.8315
2024-11-01 07:40:00,53.6238
2024-11-01 07:45:00,54.4061
2024-11-01 07:50:00,53.9866
2024-11-01 07:55:00,52.9479
2024-11-01 08:00:00,52.935
2024-11-01 08:05:00,52.8137
2024-11-01 08:10:00,53.3404
2024-11-01 08:15:00,53.5074
2024-11-01 08:20:00,53.564
2024-11-01 08:25:00,52.8291
2024-11-01 08:30:00,52.1143
2024-11-01 08:35:00,52.832
2024-11-01 08:40:00,53.898
2024-11-01 08:45:00,53.6929
2024-11-01 08:50:00,52.8359
2024-11-01 08:55:00,52.8555
2024-11-01 09:00:00,52.7245
2024-11-01 09:05:00,52.8411
2024-11-01 09:10:00,52.7941
2024-11-01 09:15:00,52.7272
2024-11-01 09:20:00,52.9069
2024-11-01 09:25:00,52.5156
2024-11-01 09:30:00,52.7852
2024-11-01 09:35:00,52.1675
2024-11-01 09:40:00,52.8272
2024-11-01 09:45:00,52.137
2024-11-01 09:50:00,52.1611
2024-11-01 09:55:00,52.5716
2024-11-01 10:00:00,51.9873
2024-11-01 10:05:00,51.7541
2024-11-01 10:10:00,52.2322
2024-11-01 10:15:00,52.2312
2024-11-01 10:20:00,52.5052
2024-11-01 10:25:00,51.5565
2024-11-01 10:30:00,51.5669
2024-11-01 10:35:00,51.8859
2024-11-01 10:40:00,52.2092
2024-11-01 10:45:00,51.7482
2024-11-01 10:50:00,51.4954
2024-11-01 10:55:00,52.0968
2024-11-01 11:00:00,52.4273
2024-11-01 11:05:00,51.9928
2024-11-01 11:10:00,52.0056
2024-11-01 11:15:00,51.232
2024-11-01 11:20:00,52.7986
2024-11-01 11:25:00,51.6266
2024-11-01 11:30:00,52.5044
2024-11-01 11:35:00,52.3301
2024-11-01 11:40:00,53.2973
2024-11-01 11:45:00,53.0095
2024-11-01 11:50:00,53.4717
2024-11-01 11:55:00,53.0488
2024-11-01 12:00:00,53.282
2024-11-01 12:05:00,53.5318
2024-11-01 12:10:00,54.0309
2024-11-01 12:15:00,54.4233
2024-11-01 12:20:00,54.0916
2024-11-01 12:25:00,54.6371
2024-11-01 12:30:00,54.4749
2024-11-01 12:35:00,54.8583
2024-11-01 12:40:00,55.2108
2024-11-01 12:45:00,55.2784
2024-11-01 12:50:00,55.9383
2024-11-01 12:55:00,56.9615
2024-11-01 13:00:00,56.8742
2024-11-01 13:05:00,58.0615
2024-11-01 13:10:00,58.5819
2024-11-01 13:15:00,59.2395
2024-11-01 13:20:00,59.9444
2024-11-01 13:25:00,61.077
2024-11-01 13:30:00,61.4488
2024-11-01 13:35:00,62.6712
2024-11-01 13:40:00,62.77
2024-11-01 13:50:00,64.7736
2024-11-01 13:55:00,65.8338
2024-11-01 14:00:00,65.4136
2024-11-01 14:05:00,66.7664
2024-11-01 14:10:00,67.7723
2024-11-01 14:15:00,68.5334
2024-11-01 14:20:00,69.4977
2024-11-01 14:30:00,69.9887
2024-11-01 14:35:00,70.8698
2024-11-01 14:40:00,70.7695
2024-11-01 14:45:00,71.0808
2024-11-01 14:50:00,72.2152
2024-11-01 14:55:00,71.9054
2024-11-01 15:00:00,71.1892
2024-11-01 15:05:00,72.0112
2024-11-01 15:10:00,71.2627
2024-11-01 15:15:00,71.7963
2024-11-01 15:20:00,71.9515
2024-11-01 15:25:00,70.8666
2024-11-01 15:30:00,71.2473
2024-11-01 15:35:00,71.1163
2024-11-01 15:40:00,71.1552
2024-11-01 15:45:00,70.8669
2024-11-01 15:50:00,70.8719
2024-11-01 15:55:00,70.3239
2024-11-01 16:00:00,71.5407
2024-11-01 16:05:00,70.9778
2024-11-01 16:10:00,70.2036
2024-11-01 16:15:00,70.1723
2024-11-01 16:20:00,70.7959
2024-11-01 16:25:00,70.0457
2024-11-01 16:30:00,69.8884
2024-11-01 16:35:00,69.9088
2024-11-01 16:40:00,70.2792
2024-11-01 16:45:00,70.674
2024-11-01 16:50:00,70.2521
2024-11-01 16:55:00,70.356
2024-11-01 17:00:00,70.0848
2024-11-01 17:05:00,69.5418
2024-11-01 17:10:00,69.1882
2024-11-01 17:15:00,70.226
2024-11-01 17:20:00,69.8102
2024-11-01 17:25:00,69.9042
2024-11-01 17:30:00,69.4076
2024-11-01 17:35:00,69.674
2024-11-01 17:40:00,69.7466
2024-11-01 17:45:00,69.5601
2024-11-01 17:50:00,69.2739
2024-11-01 17:55:00,68.9144
2024-11-01 18:00:00,68.9848
2024-11-01 18:05:00,68.9544
2024-11-01 18:10:00,68.4133
2024-11-01 18:15:00,68.8733
2024-11-01 18:20:00,68.76
2024-11-01 18:25:00,68.7599
2024-11-01 18:30:00,68.3438
2024-11-01 18:35:00,68.4005
2024-11-01 18:40:00,67.9853
2024-11-01 18:45:00,68.0782
2024-11-01 18:50:00,67.5843
2024-11-01 18:55:00,67.7055
2024-11-01 19:00:00,67.8973
2024-11-01 19:05:00,67.3893
2024-11-01 19:10:00,67.6115
2024-11-01 19:15:00,67.5153
2024-11-01 19:20:00,67.5425
2024-11-01 19:25:00,66.8964
2024-11-01 19:30:00,67.3781
2024-11-01 19:35:00,66.9338
2024-11-01 19:40:00,67.3063
2024-11-01 19:45:00,67.017
2024-11-01 19:50:00,67.4689
2024-11-01 19:55:00,66.1864
2024-11-01 20:00:00,65.6775
2024-11-01 20:05:00,65.8077
2024-11-01 20:10:00,66.4329
2024-11-01 20:15:00,66.4647
2024-11-01 20:20:00,67.457
2024-11-01 20:25:00,67.2987
2024-11-01 20:30:00,66.305
2024-11-01 20:35:00,66.5308
2024-11-01 20:40:00,66.4617
2024-11-01 20:45:00,67.0581
2024-11-01 20:50:00,66.8946
2024-11-01 20:55:00,66.0778
2024-11-01 21:00:00,66.139
2024-11-01 21:05:00,66.581
2024-11-01 21:10:00,65.887
2024-11-01 21:15:00,65.4679
2024-11-01 21:20:00,65.3478
2024-11-01 21:30:00,66.0916
2024-11-01 21:35:00,65.7084
2024-11-01 21:40:00,65.7439
2024-11-01 21:45:00,65.7583
2024-11-01 21:50:00,65.3676
2024-11-01 21:55:00,65.2238
2024-11-01 22:00:00,64.892
2024-11-01 22:05:00,65.6453
2024-11-01 22:10:00,64.777
2024-11-01 22:15:00,64.54
2024-11-01 22:20:00,64.599
2024-11-01 22:25:00,64.5969
2024-11-01 22:30:00,65.1492
2024-11-01 22:35:00,65.1636
2024-11-01 22:40:00,65.1065
2024-11-01 22:45:00,65.7407
2024-11-01 22:50:00,65.5571
2024-11-01 22:55:00,64.9791
2024-11-01 23:05:00,65.6775
2024-11-01 23:10:00,67.0956
2024-11-01 23:15:00,67.1198
2024-11-01 23:20:00,66.9572
2024-11-01 23:25:00,66.7763
2024-11-01 23:30:00,67.7447
2024-11-01 23:35:00,67.9816
2024-11-01 23:40:00,68.0021
2024-11-01 23:45:00,68.1043
2024-11-01 23:50:00,68.5701
2024-11-01 23:55:00,68.3573
2024-11-02 00:00:00,69.4765
2024-11-02 00:05:00,68.9949
2024-11-02 00:10:00,69.7805
2024-11-02 00:15:00,70.1379
2024-11-02 00:20:00,70.3249
2024-11-02 00:25:00,70.1906
2024-11-02 00:30:00,70.4534
2024-11-02 00:35:00,70.0216
2024-11-02 00:40:00,70.5641
2024-11-02 00:45:00,71.214
2024-11-02 00:50:00,69.8392
2024-11-02 00:55:00,70.9698
2024-11-02 01:00:00,71.0565
2024-11-02 01:05:00,71.7447
2024-11-02 01:10:00,70.6393
2024-11-02 01:15:00,71.9266
2024-11-02 01:20:00,70.4704
2024-11-02 01:25:00,71.2057
2024-11-02 01:30:00,71.2224
2024-11-02 01:35:00,70.5745
2024-11-02 01:40:00,70.2364
2024-11-02 01:45:00,70.9485
2024-11-02 01:50:00,71.076
2024-11-02 01:55:00,70.2942
2024-11-02 02:00:00,69.5135
2024-11-02 02:05:00,69.4901
2024-11-02 02:10:00,69.6387
2024-11-02 02:15:00,69.198
2024-11-02 02:20:00,68.7238
2024-11-02 02:25:00,68.9938
2024-11-02 02:30:00,69.3937
2024-11-02 02:35:00,68.6068
2024-11-02 02:40:00,68.1896
2024-11-02 02:45:00,67.2178
2024-11-02 02:50:00,67.702
2024-11-02 02:55:00,67.8261
2024-11-02 03:00:00,67.0356
2024-11-02 03:05:00,67.1889
2024-11-02 03:10:00,66.5173
2024-11-02 03:15:00,66.8386
2024-11-02 03:20:00,67.1081
2024-11-02 03:25:00,67.2825
2024-11-02 03:30:00,66.7635
2024-11-02 03:35:00,66.5247
2024-11-02 03:40:00,66.3671
2024-11-02 03:45:00,65.9009
2024-11-02 03:50:00,65.4287
2024-11-02 03:55:00,64.6627
2024-11-02 04:00:00,64.9415
2024-11-02 04:05:00,64.2648
2024-11-02 04:10:00,64.9884
2024-11-02 04:15:00,65.1496
2024-11-02 04:20:00,65.2161
2024-11-02 04:25:00,64.8986
2024-11-02 04:30:00,63.5113
2024-11-02 04:35:00,64.3791
2024-11-02 04:40:00,64.2995
2024-11-02 04:45:00,63.5511
2024-11-02 04:50:00,62.794
2024-11-02 04:55:00,62.7976
2024-11-02 05:00:00,62.5304
2024-11-02 05:05:00,62.4256
2024-11-02 05:15:00,61.0707
2024-11-02 05:20:00,61.2184
2024-11-02 05:25:00,60.9251
2024-11-02 05:30:00,60.1288
2024-11-02 05:35:00,60.6998
2024-11-02 05:40:00,59.7895
2024-11-02 05:45:00,59.7768
2024-11-02 05:50:00,59.3063
2024-11-02 05:55:00,58.7322
2024-11-02 06:00:00,57.5954
2024-11-02 06:05:00,57.3603
2024-11-02 06:10:00,57.1991
2024-11-02 06:15:00,56.1278
2024-11-02 06:20:00,56.8326
2024-11-02 06:25:00,56.3732
2024-11-02 06:30:00,56.2423
2024-11-02 06:35:00,55.9133
2024-11-02 06:40:00,56.1128
2024-11-02 06:45:00,55.7964
2024-11-02 06:50:00,55.927
2024-11-02 06:55:00,55.4872
2024-11-02 07:00:00,54.2652
2024-11-02 07:05:00,54.7287
2024-11-02 07:10:00,54.16
2024-11-02 07:15:00,54.4865
2024-11-02 07:20:00,53.8588
2024-11-02 07:25:00,53.0645
2024-11-02 07:30:00,52.4147
2024-11-02 07:35:00,52.8335
2024-11-02 07:40:00,52.9937
2024-11-02 07:45:00,53.5134
2024-11-02 07:50:00,52.613
2024-11-02 07:55:00,52.7901
2024-11-02 08:00:00,52.6793
2024-11-02 08:05:00,52.2281
2024-11-02 08:10:00,51.7395
2024-11-02 08:15:00,51.1889
2024-11-02 08:20:00,51.0586
2024-11-02 08:25:00,51.0982
2024-11-02 08:30:00,51.0506
2024-11-02 08:35:00,50.8219
2024-11-02 08:40:00,50.7949
2024-11-02 08:45:00,50.6858
2024-11-02 08:50:00,51.6723
2024-11-02 08:55:00,51.5049
2024-11-02 09:00:00,51.2351
2024-11-02 09:05:00,51.4872
2024-11-02 09:10:00,51.5292
2024-11-02 09:15:00,51.8908
2024-11-02 09:20:00,51.6087
2024-11-02 09:25:00,51.2744
2024-11-02 09:30:00,50.7443
2024-11-02 09:35:00,50.8288
2024-11-02 09:40:00,51.0952
2024-11-02 09:45:00,50.525
2024-11-02 09:50:00,50.9506
2024-11-02 09:55:00,50.8312
2024-11-02 10:00:00,50.3907
2024-11-02 10:05:00,49.6572
2024-11-02 10:10:00,50.0011
2024-11-02 10:15:00,50.022
2024-11-02 10:20:00,50.2577
2024-11-02 10:25:00,49.8031
2024-11-02 10:30:00,49.4413
2024-11-02 10:35:00,50.2334
2024-11-02 10:40:00,50.3828
2024-11-02 10:45:00,49.5685
2024-11-02 10:50:00,49.468
2024-11-02 10:55:00,50.2277
2024-11-02 11:00:00,50.7686
2024-11-02 11:05:00,50.1448
2024-11-02 11:10:00,50.2601
2024-11-02 11:15:00,50.5094
2024-11-02 11:20:00,50.4059
2024-11-02 11:25:00,50.3622
2024-11-02 11:30:00,49.9442
2024-11-02 11:35:00,50.1132
2024-11-02 11:40:00,50.2594
2024-11-02 11:45:00,50.3344
2024-11-02 11:50:00,50.686
2024-11-02 11:55:00,50.9611
2024-11-02 12:00:00,51.0452
2024-11-02 12:05:00,51.537
2024-11-02 12:15:00,52.0271
2024-11-02 12:20:00,51.328
2024-11-02 12:25:00,51.885
2024-11-02 12:30:00,51.5825
2024-11-02 12:35:00,52.0824
2024-11-02 12:40:00,51.8523
2024-11-02 12:45:00,51.2198
2024-11-02 12:50:00,52.4602
2024-11-02 12:55:00,51.7592
2024-11-02 13:00:00,52.5362
2024-11-02 13:05:00,53.0062
2024-11-02 13:10:00,52.9493
2024-11-02 13:15:00,52.5848
2024-11-02 13:25:00,52.9805
2024-11-02 13:30:00,52.9613
2024-11-02 13:35:00,53.2409
2024-11-02 13:40:00,53.9568
2024-11-02 13:45:00,54.0925
2024-11-02 13:50:00,54.2381
2024-11-02 13:55:00,54.1712
2024-11-02 14:00:00,54.098
2024-11-02 14:05:00,53.873
2024-11-02 14:10:00,54.428
2024-11-02 14:15:00,55.3635
2024-11-02 14:20:00,55.0787
2024-11-02 14:25:00,55.6793
2024-11-02 14:30:00,56.5378
2024-11-02 14:35:00,57.2758
2024-11-02 14:40:00,57.7203
2024-11-02 14:45:00,58.2176
2024-11-02 14:50:00,57.9994
2024-11-02 14:55:00,58.334
2024-11-02 15:00:00,59.0907
2024-11-02 15:05:00,60.0886
2024-11-02 15:10:00,60.0775
2024-11-02 15:15:00,60.7822
2024-11-02 15:20:00,61.0558
2024-11-02 15:25:00,60.9972
2024-11-02 15:30:00,62.3603
2024-11-02 15:35:00,62.5608
2024-11-02 15:40:00,62.8636
2024-11-02 15:45:00,63.3094
2024-11-02 15:50:00,62.9778
2024-11-02 15:55:00,63.6131
2024-11-02 16:00:00,63.2392
2024-11-02 16:05:00,63.2308
2024-11-02 16:10:00,63.4259
2024-11-02 16:15:00,63.3415
2024-11-02 16:20:00,62.8274
2024-11-02 16:25:00,63.293
2024-11-02 16:30:00,63.2886
2024-11-02 16:35:00,63.1653
2024-11-02 16:40:00,63.0475
2024-11-02 16:45:00,63.4627
2024-11-02 16:50:00,63.8127
2024-11-02 16:55:00,64.3931
2024-11-02 17:00:00,63.982
2024-11-02 17:05:00,63.632
2024-11-02 17:10:00,64.5043
2024-11-02 17:15:00,63.7504
2024-11-02 17:20:00,64.3615
2024-11-02 17:25:00,64.1004
2024-11-02 17:30:00,63.6623
2024-11-02 17:35:00,64.0455
2024-11-02 17:40:00,64.3804
2024-11-02 17:45:00,63.9051
2024-11-02 17:50:00,63.8533
2024-11-02 17:55:00,64.2699
2024-11-02 18:00:00,63.9606
2024-11-02 18:05:00,63.9823
2024-11-02 18:10:00,63.3723
2024-11-02 18:15:00,63.3212
2024-11-02 18:20:00,64.3523
2024-11-02 18:25:00,64.2912
2024-11-02 18:30:00,64.5379
2024-11-02 18:35:00,64.4288
2024-11-02 18:40:00,64.8323
2024-11-02 18:45:00,64.2286
2024-11-02 18:50:00,63.2505
2024-11-02 18:55:00,63.5159
2024-11-02 19:00:00,64.3218
2024-11-02 19:05:00,64.4686
2024-11-02 19:10:00,63.6379
2024-11-02 19:15:00,63.8337
2024-11-02 19:20:00,63.3902
2024-11-02 19:25:00,63.3789
2024-11-02 19:30:00,62.96
2024-11-02 19:35:00,62.1764
2024-11-02 19:40:00,62.0413
2024-11-02 19:45:00,61.6935
2024-11-02 19:50:00,61.7454
2024-11-02 19:55:00,62.7168
2024-11-02 20:05:00,62.2314
2024-11-02 20:10:00,62.1947
2024-11-02 20:15:00,62.1528
2024-11-02 20:20:00,61.9682
2024-11-02 20:25:00,62.1844
2024-11-02 20:35:00,61.5038
2024-11-02 20:40:00,60.5948
2024-11-02 20:45:00,61.0515
2024-11-02 20:50:00,61.1178
2024-11-02 20:55:00,61.0004
2024-11-02 21:00:00,60.908
2024-11-02 21:05:00,61.3015
2024-11-02 21:10:00,61.7266
2024-11-02 21:15:00,61.7374
2024-11-02 21:20:00,61.6901
2024-11-02 21:25:00,61.2873
2024-11-02 21:30:00,61.8155
2024-11-02 21:35:00,62.2082
2024-11-02 21:40:00,60.4499
2024-11-02 21:45:00,60.7856
2024-11-02 21:50:00,61.3675
2024-11-02 21:55:00,61.6179
2024-11-02 22:00:00,61.403
2024-11-02 22:05:00,61.8243
2024-11-02 22:10:00,62.5486
2024-11-02 22:15:00,61.5668
2024-11-02 22:20:00,62.1017
2024-11-02 22:25:00,61.9782
2024-11-02 22:30:00,61.9204
2024-11-02 22:35:00,61.7646
2024-11-02 22:45:00,61.5898
2024-11-02 22:50:00,61.7583
2024-11-02 22:55:00,62.0332
2024-11-02 23:00:00,61.7265
2024-11-02 23:05:00,61.7344
2024-11-02 23:10:00,62.7208
2024-11-02 23:15:00,62.5387
2024-11-02 23:20:00,61.7974
2024-11-02 23:25:00,62.0407
2024-11-02 23:30:00,62.8472
2024-11-02 23:35:00,63.3525
2024-11-02 23:40:00,63.2392
2024-11-02 23:45:00,63.8512
2024-11-02 23:50:00,62.9609
2024-11-02 23:55:00,63.9195
2024-11-03 00:00:00,63.8148
2024-11-03 00:05:00,63.6395
2024-11-03 00:10:00,63.8717
2024-11-03 00:15:00,65.4902
2024-11-03 00:20:00,64.9199
2024-11-03 00:25:00,65.2084
2024-11-03 00:30:00,64.9984
2024-11-03 00:35:00,65.7584
2024-11-03 00:40:00,66.2328
2024-11-03 00:45:00,65.9599
2024-11-03 00:50:00,66.5553
2024-11-03 00:55:00,67.0826
2024-11-03 01:00:00,67.8359
2024-11-03 01:05:00,67.7511
2024-11-03 01:10:00,67.5224
2024-11-03 01:15:00,67.9033
2024-11-03 01:20:00,67.4656
2024-11-03 01:25:00,67.9729
2024-11-03 01:30:00,67.887
2024-11-03 01:35:00,67.8692
2024-11-03 01:40:00,67.505
2024-11-03 01:45:00,67.6855
2024-11-03 01:50:00,67.9956
2024-11-03 01:55:00,68.0276
2024-11-03 02:00:00,67.8504
2024-11-03 02:05:00,67.6028
2024-11-03 02:10:00,67.3206
2024-11-03 02:15:00,66.6935
2024-11-03 02:20:00,67.2371
2024-11-03 02:25:00,66.5986
2024-11-03 02:30:00,66.2556
2024-11-03 02:35:00,66.1736
2024-11-03 02:40:00,65.8845
2024-11-03 02:45:00,65.4115
2024-11-03 02:50:00,65.4193
2024-11-03 02:55:00,65.4521
2024-11-03 03:00:00,65.1127
2024-11-03 03:05:00,64.9858
2024-11-03 03:10:00,64.9145
2024-11-03 03:15:00,64.4448
2024-11-03 03:20:00,64.5411
2024-11-03 03:25:00,64.2986
2024-11-03 03:35:00,64.0064
2024-11-03 03:40:00,63.5464
2024-11-03 03:45:00,63.9244
2024-11-03 03:50:00,63.2956
2024-11-03 03:55:00,63.1381
2024-11-03 04:05:00,62.5211
2024-11-03 04:10:00,62.4855
2024-11-03 04:15:00,62.9881
