,Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K),Monthly average temperature (K),Monthly average temperature rank,Annual average temperature (K),5 percentile temperature (K),95 percentile temperature (K)
2015-12-18 02:00:00,3,4,12,2015,283.67456,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 03:00:00,4,4,12,2015,283.9917,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 04:00:00,5,4,12,2015,284.35913,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 05:00:00,6,4,12,2015,284.4402,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 06:00:00,7,4,12,2015,284.3025,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 07:00:00,8,4,12,2015,284.23047,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 08:00:00,9,4,12,2015,284.31787,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 09:00:00,10,4,12,2015,284.57837,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 10:00:00,11,4,12,2015,284.90967,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 11:00:00,12,4,12,2015,285.5044,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 12:00:00,13,4,12,2015,286.10962,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 13:00:00,14,4,12,2015,286.3589,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 14:00:00,15,4,12,2015,286.07666,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 15:00:00,16,4,12,2015,285.84985,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 16:00:00,17,4,12,2015,285.66504,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 17:00:00,18,4,12,2015,285.64453,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 18:00:00,19,4,12,2015,285.60132,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 19:00:00,20,4,12,2015,285.15088,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 20:00:00,21,4,12,2015,284.81543,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 21:00:00,22,4,12,2015,284.5935,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 22:00:00,23,4,12,2015,283.96655,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-18 23:00:00,0,5,12,2015,283.51562,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 00:00:00,1,5,12,2015,283.59106,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 01:00:00,2,5,12,2015,283.46753,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 02:00:00,3,5,12,2015,282.95264,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 03:00:00,4,5,12,2015,282.854,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 04:00:00,5,5,12,2015,282.81787,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 05:00:00,6,5,12,2015,282.37622,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 06:00:00,7,5,12,2015,282.25317,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 07:00:00,8,5,12,2015,282.28223,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 08:00:00,9,5,12,2015,282.13428,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 09:00:00,10,5,12,2015,283.20923,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 10:00:00,11,5,12,2015,284.54956,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 11:00:00,12,5,12,2015,286.0381,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 12:00:00,13,5,12,2015,287.3208,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 13:00:00,14,5,12,2015,287.9187,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 14:00:00,15,5,12,2015,287.54175,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 15:00:00,16,5,12,2015,286.89185,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 16:00:00,17,5,12,2015,285.8423,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 17:00:00,18,5,12,2015,285.1062,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 18:00:00,19,5,12,2015,284.70874,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 19:00:00,20,5,12,2015,284.24585,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 20:00:00,21,5,12,2015,284.08276,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
