Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Electricity generation [MW]
2015-03-23 19:00:00,21,0,3,2015,
2015-03-23 20:00:00,22,0,3,2015,
2015-03-23 21:00:00,23,0,3,2015,
2015-03-23 22:00:00,0,1,3,2015,397.25
2015-03-23 23:00:00,1,1,3,2015,356.25
2015-03-24 00:00:00,2,1,3,2015,331.0
2015-03-24 01:00:00,3,1,3,2015,319.0
2015-03-24 02:00:00,4,1,3,2015,320.5
2015-03-24 03:00:00,5,1,3,2015,320.25
2015-03-24 04:00:00,6,1,3,2015,374.25
2015-03-24 05:00:00,7,1,3,2015,426.25
2015-03-24 06:00:00,8,1,3,2015,454.0
2015-03-24 07:00:00,9,1,3,2015,458.25
2015-03-24 08:00:00,10,1,3,2015,460.25
2015-03-24 09:00:00,11,1,3,2015,462.25
2015-03-24 10:00:00,12,1,3,2015,463.0
2015-03-24 11:00:00,13,1,3,2015,455.25
2015-03-24 12:00:00,14,1,3,2015,450.5
2015-03-24 13:00:00,15,1,3,2015,443.5
2015-03-24 14:00:00,16,1,3,2015,437.5
2015-03-24 15:00:00,17,1,3,2015,448.25
2015-03-24 16:00:00,18,1,3,2015,516.25
2015-03-24 17:00:00,19,1,3,2015,570.5
2015-03-24 18:00:00,20,1,3,2015,561.0
2015-03-24 19:00:00,21,1,3,2015,529.5
2015-03-24 20:00:00,22,1,3,2015,485.75
2015-03-24 21:00:00,23,1,3,2015,440.0
2015-03-24 22:00:00,0,2,3,2015,384.5
2015-03-24 23:00:00,1,2,3,2015,346.5
2015-03-25 00:00:00,2,2,3,2015,324.0
2015-03-25 01:00:00,3,2,3,2015,312.5
2015-03-25 02:00:00,4,2,3,2015,310.75
2015-03-25 03:00:00,5,2,3,2015,300.25
2015-03-25 04:00:00,6,2,3,2015,313.25
2015-03-25 05:00:00,7,2,3,2015,329.75
2015-03-25 06:00:00,8,2,3,2015,345.0
2015-03-25 07:00:00,9,2,3,2015,358.25
2015-03-25 08:00:00,10,2,3,2015,366.5
2015-03-25 09:00:00,11,2,3,2015,374.75
2015-03-25 10:00:00,12,2,3,2015,382.5
2015-03-25 11:00:00,13,2,3,2015,374.75
2015-03-25 12:00:00,14,2,3,2015,351.75
2015-03-25 13:00:00,15,2,3,2015,359.0
2015-03-25 14:00:00,16,2,3,2015,382.5
2015-03-25 15:00:00,17,2,3,2015,422.75
2015-03-25 16:00:00,18,2,3,2015,488.75
2015-03-25 17:00:00,19,2,3,2015,535.5
2015-03-25 18:00:00,20,2,3,2015,524.0
2015-03-25 19:00:00,21,2,3,2015,496.5
2015-03-25 20:00:00,22,2,3,2015,453.0
2015-03-25 21:00:00,23,2,3,2015,405.6666666666667
2015-03-25 22:00:00,0,3,3,2015,353.75
2015-03-25 23:00:00,1,3,3,2015,321.25
2015-03-26 00:00:00,2,3,3,2015,305.75
2015-03-26 01:00:00,3,3,3,2015,298.75
2015-03-26 02:00:00,4,3,3,2015,300.0
2015-03-26 03:00:00,5,3,3,2015,299.5
2015-03-26 04:00:00,6,3,3,2015,352.0
2015-03-26 05:00:00,7,3,3,2015,406.25
2015-03-26 06:00:00,8,3,3,2015,441.25
2015-03-26 07:00:00,9,3,3,2015,444.5
2015-03-26 08:00:00,10,3,3,2015,443.0
2015-03-26 09:00:00,11,3,3,2015,445.75
2015-03-26 10:00:00,12,3,3,2015,451.5
2015-03-26 11:00:00,13,3,3,2015,445.75
2015-03-26 12:00:00,14,3,3,2015,444.75
2015-03-26 13:00:00,15,3,3,2015,447.25
2015-03-26 14:00:00,16,3,3,2015,448.75
2015-03-26 15:00:00,17,3,3,2015,478.75
2015-03-26 16:00:00,18,3,3,2015,535.5
2015-03-26 17:00:00,19,3,3,2015,571.5
2015-03-26 18:00:00,20,3,3,2015,544.5
2015-03-26 19:00:00,21,3,3,2015,514.0
2015-03-26 20:00:00,22,3,3,2015,465.25
2015-03-26 21:00:00,23,3,3,2015,410.0
2015-03-26 22:00:00,0,4,3,2015,358.25
2015-03-26 23:00:00,1,4,3,2015,329.5
2015-03-27 00:00:00,2,4,3,2015,313.75
2015-03-27 01:00:00,3,4,3,2015,306.0
2015-03-27 02:00:00,4,4,3,2015,308.0
2015-03-27 03:00:00,5,4,3,2015,306.25
2015-03-27 04:00:00,6,4,3,2015,356.0
2015-03-27 05:00:00,7,4,3,2015,408.0
2015-03-27 06:00:00,8,4,3,2015,449.0
2015-03-27 07:00:00,9,4,3,2015,470.75
2015-03-27 08:00:00,10,4,3,2015,488.0
2015-03-27 09:00:00,11,4,3,2015,487.0
2015-03-27 10:00:00,12,4,3,2015,485.5
2015-03-27 11:00:00,13,4,3,2015,489.0
2015-03-27 12:00:00,14,4,3,2015,492.75
2015-03-27 13:00:00,15,4,3,2015,495.0
2015-03-27 14:00:00,16,4,3,2015,498.25
2015-03-27 15:00:00,17,4,3,2015,517.75
2015-03-27 16:00:00,18,4,3,2015,561.75
2015-03-27 17:00:00,19,4,3,2015,582.25
2015-03-27 18:00:00,20,4,3,2015,554.75
2015-03-27 19:00:00,21,4,3,2015,515.5
2015-03-27 20:00:00,22,4,3,2015,465.25
2015-03-27 21:00:00,23,4,3,2015,415.5
2015-03-27 22:00:00,0,5,3,2015,369.0
2015-03-27 23:00:00,1,5,3,2015,333.25
2015-03-28 00:00:00,2,5,3,2015,316.0
2015-03-28 01:00:00,3,5,3,2015,305.25
2015-03-28 02:00:00,4,5,3,2015,304.5
2015-03-28 03:00:00,5,5,3,2015,295.75
2015-03-28 04:00:00,6,5,3,2015,321.75
2015-03-28 05:00:00,7,5,3,2015,373.25
2015-03-28 06:00:00,8,5,3,2015,432.0
2015-03-28 07:00:00,9,5,3,2015,477.5
2015-03-28 08:00:00,10,5,3,2015,503.0
2015-03-28 09:00:00,11,5,3,2015,515.75
2015-03-28 10:00:00,12,5,3,2015,515.75
2015-03-28 11:00:00,13,5,3,2015,488.5
2015-03-28 12:00:00,14,5,3,2015,458.5
2015-03-28 13:00:00,15,5,3,2015,440.5
2015-03-28 14:00:00,16,5,3,2015,432.25
2015-03-28 15:00:00,17,5,3,2015,444.0
2015-03-28 16:00:00,18,5,3,2015,515.25
2015-03-28 17:00:00,19,5,3,2015,571.25
2015-03-28 18:00:00,20,5,3,2015,545.0
2015-03-28 19:00:00,21,5,3,2015,506.25
2015-03-28 20:00:00,22,5,3,2015,467.5
2015-03-28 21:00:00,23,5,3,2015,422.75
2015-03-28 22:00:00,0,6,3,2015,375.5
2015-03-28 23:00:00,1,6,3,2015,338.75
2015-03-29 00:00:00,2,6,3,2015,315.25
2015-03-29 01:00:00,4,6,3,2015,306.0
2015-03-29 02:00:00,5,6,3,2015,298.5
2015-03-29 03:00:00,6,6,3,2015,295.5
2015-03-29 04:00:00,7,6,3,2015,310.5
2015-03-29 05:00:00,8,6,3,2015,318.25
2015-03-29 06:00:00,9,6,3,2015,326.0
2015-03-29 07:00:00,10,6,3,2015,343.25
2015-03-29 08:00:00,11,6,3,2015,362.5
2015-03-29 09:00:00,12,6,3,2015,368.75
2015-03-29 10:00:00,13,6,3,2015,369.75
2015-03-29 11:00:00,14,6,3,2015,356.0
2015-03-29 12:00:00,15,6,3,2015,351.25
2015-03-29 13:00:00,16,6,3,2015,351.25
2015-03-29 14:00:00,17,6,3,2015,362.25
2015-03-29 15:00:00,18,6,3,2015,394.0
2015-03-29 16:00:00,19,6,3,2015,451.0
2015-03-29 17:00:00,20,6,3,2015,498.0
2015-03-29 18:00:00,21,6,3,2015,488.5
2015-03-29 19:00:00,22,6,3,2015,450.5
2015-03-29 20:00:00,23,6,3,2015,409.25
2015-03-29 21:00:00,0,0,3,2015,358.25
2015-03-29 22:00:00,1,0,3,2015,319.0
2015-03-29 23:00:00,2,0,3,2015,300.25
2015-03-30 00:00:00,3,0,3,2015,291.25
2015-03-30 01:00:00,4,0,3,2015,291.0
2015-03-30 02:00:00,5,0,3,2015,305.5
2015-03-30 03:00:00,6,0,3,2015,331.25
2015-03-30 04:00:00,7,0,3,2015,395.5
2015-03-30 05:00:00,8,0,3,2015,433.75
2015-03-30 06:00:00,9,0,3,2015,439.5
2015-03-30 07:00:00,10,0,3,2015,432.5
2015-03-30 08:00:00,11,0,3,2015,430.75
2015-03-30 09:00:00,12,0,3,2015,431.75
2015-03-30 10:00:00,13,0,3,2015,427.5
2015-03-30 11:00:00,14,0,3,2015,423.0
2015-03-30 12:00:00,15,0,3,2015,416.75
2015-03-30 13:00:00,16,0,3,2015,412.5
2015-03-30 14:00:00,17,0,3,2015,423.25
2015-03-30 15:00:00,18,0,3,2015,449.25
2015-03-30 16:00:00,19,0,3,2015,505.0
2015-03-30 17:00:00,20,0,3,2015,548.25
2015-03-30 18:00:00,21,0,3,2015,522.5
2015-03-30 19:00:00,22,0,3,2015,475.25
2015-03-30 20:00:00,23,0,3,2015,418.25
2015-03-30 21:00:00,0,1,3,2015,365.5
2015-03-30 22:00:00,1,1,3,2015,328.75
2015-03-30 23:00:00,2,1,3,2015,308.75
2015-03-31 00:00:00,3,1,3,2015,301.0
2015-03-31 01:00:00,4,1,3,2015,300.0
2015-03-31 02:00:00,5,1,3,2015,314.5
2015-03-31 03:00:00,6,1,3,2015,343.5
2015-03-31 04:00:00,7,1,3,2015,414.75
2015-03-31 05:00:00,8,1,3,2015,448.5
2015-03-31 06:00:00,9,1,3,2015,453.5
2015-03-31 07:00:00,10,1,3,2015,457.0
2015-03-31 08:00:00,11,1,3,2015,451.75
2015-03-31 09:00:00,12,1,3,2015,451.75
2015-03-31 10:00:00,13,1,3,2015,449.25
2015-03-31 11:00:00,14,1,3,2015,446.5
2015-03-31 12:00:00,15,1,3,2015,449.25
2015-03-31 13:00:00,16,1,3,2015,445.5
2015-03-31 14:00:00,17,1,3,2015,456.5
2015-03-31 15:00:00,18,1,3,2015,495.0
2015-03-31 16:00:00,19,1,3,2015,542.75
2015-03-31 17:00:00,20,1,3,2015,561.75
2015-03-31 18:00:00,21,1,3,2015,530.25
2015-03-31 19:00:00,22,1,3,2015,485.25
2015-03-31 20:00:00,23,1,3,2015,432.25
2015-03-31 21:00:00,0,2,4,2015,386.25
2015-03-31 22:00:00,1,2,4,2015,349.5
2015-03-31 23:00:00,2,2,4,2015,326.25
2015-04-01 00:00:00,3,2,4,2015,311.75
2015-04-01 01:00:00,4,2,4,2015,309.5
2015-04-01 02:00:00,5,2,4,2015,313.75
2015-04-01 03:00:00,6,2,4,2015,309.25
2015-04-01 04:00:00,7,2,4,2015,332.5
2015-04-01 05:00:00,8,2,4,2015,356.25
2015-04-01 06:00:00,9,2,4,2015,370.75
2015-04-01 07:00:00,10,2,4,2015,374.25
2015-04-01 08:00:00,11,2,4,2015,380.0
2015-04-01 09:00:00,12,2,4,2015,378.5
2015-04-01 10:00:00,13,2,4,2015,375.0
2015-04-01 11:00:00,14,2,4,2015,366.0
2015-04-01 12:00:00,15,2,4,2015,367.0
2015-04-01 13:00:00,16,2,4,2015,370.5
2015-04-01 14:00:00,17,2,4,2015,383.0
2015-04-01 15:00:00,18,2,4,2015,408.5
2015-04-01 16:00:00,19,2,4,2015,464.0
2015-04-01 17:00:00,20,2,4,2015,516.75
2015-04-01 18:00:00,21,2,4,2015,502.75
2015-04-01 19:00:00,22,2,4,2015,461.5
2015-04-01 20:00:00,23,2,4,2015,411.25
2015-04-01 21:00:00,0,3,4,2015,364.0
2015-04-01 22:00:00,1,3,4,2015,328.0
2015-04-01 23:00:00,2,3,4,2015,309.5
2015-04-02 00:00:00,3,3,4,2015,300.25
2015-04-02 01:00:00,4,3,4,2015,301.0
2015-04-02 02:00:00,5,3,4,2015,318.0
2015-04-02 03:00:00,6,3,4,2015,356.0
2015-04-02 04:00:00,7,3,4,2015,419.0
2015-04-02 05:00:00,8,3,4,2015,454.5
2015-04-02 06:00:00,9,3,4,2015,463.0
2015-04-02 07:00:00,10,3,4,2015,465.0
2015-04-02 08:00:00,11,3,4,2015,461.75
2015-04-02 09:00:00,12,3,4,2015,460.75
2015-04-02 10:00:00,13,3,4,2015,459.75
2015-04-02 11:00:00,14,3,4,2015,460.5
2015-04-02 12:00:00,15,3,4,2015,445.75
2015-04-02 13:00:00,16,3,4,2015,440.0
2015-04-02 14:00:00,17,3,4,2015,449.75
2015-04-02 15:00:00,18,3,4,2015,471.75
2015-04-02 16:00:00,19,3,4,2015,518.75
2015-04-02 17:00:00,20,3,4,2015,559.25
2015-04-02 18:00:00,21,3,4,2015,529.5
2015-04-02 19:00:00,22,3,4,2015,478.5
2015-04-02 20:00:00,23,3,4,2015,421.0
2015-04-02 21:00:00,0,4,4,2015,366.5
2015-04-02 22:00:00,1,4,4,2015,330.75
2015-04-02 23:00:00,2,4,4,2015,312.5
2015-04-03 00:00:00,3,4,4,2015,303.25
2015-04-03 01:00:00,4,4,4,2015,303.75
2015-04-03 02:00:00,5,4,4,2015,318.0
2015-04-03 03:00:00,6,4,4,2015,354.25
2015-04-03 04:00:00,7,4,4,2015,422.5
2015-04-03 05:00:00,8,4,4,2015,447.25
2015-04-03 06:00:00,9,4,4,2015,448.25
2015-04-03 07:00:00,10,4,4,2015,442.75
2015-04-03 08:00:00,11,4,4,2015,438.25
2015-04-03 09:00:00,12,4,4,2015,438.0
2015-04-03 10:00:00,13,4,4,2015,436.75
2015-04-03 11:00:00,14,4,4,2015,433.25
2015-04-03 12:00:00,15,4,4,2015,426.75
2015-04-03 13:00:00,16,4,4,2015,424.5
2015-04-03 14:00:00,17,4,4,2015,432.0
2015-04-03 15:00:00,18,4,4,2015,449.0
2015-04-03 16:00:00,19,4,4,2015,499.5
2015-04-03 17:00:00,20,4,4,2015,547.25
2015-04-03 18:00:00,21,4,4,2015,518.0
2015-04-03 19:00:00,22,4,4,2015,472.75
2015-04-03 20:00:00,23,4,4,2015,421.25
2015-04-03 21:00:00,0,5,4,2015,373.0
2015-04-03 22:00:00,1,5,4,2015,336.75
2015-04-03 23:00:00,2,5,4,2015,319.75
2015-04-04 00:00:00,3,5,4,2015,308.0
2015-04-04 01:00:00,4,5,4,2015,307.0
2015-04-04 02:00:00,5,5,4,2015,312.75
2015-04-04 03:00:00,6,5,4,2015,316.25
2015-04-04 04:00:00,7,5,4,2015,350.25
2015-04-04 05:00:00,8,5,4,2015,382.25
2015-04-04 06:00:00,9,5,4,2015,402.5
2015-04-04 07:00:00,10,5,4,2015,404.75
2015-04-04 08:00:00,11,5,4,2015,403.25
2015-04-04 09:00:00,12,5,4,2015,401.25
2015-04-04 10:00:00,13,5,4,2015,392.75
2015-04-04 11:00:00,14,5,4,2015,374.5
2015-04-04 12:00:00,15,5,4,2015,372.5
2015-04-04 13:00:00,16,5,4,2015,375.5
2015-04-04 14:00:00,17,5,4,2015,387.0
2015-04-04 15:00:00,18,5,4,2015,415.0
2015-04-04 16:00:00,19,5,4,2015,468.75
2015-04-04 17:00:00,20,5,4,2015,515.25
2015-04-04 18:00:00,21,5,4,2015,488.0
2015-04-04 19:00:00,22,5,4,2015,455.5
2015-04-04 20:00:00,23,5,4,2015,414.75
2015-04-04 21:00:00,0,6,4,2015,373.25
2015-04-04 22:00:00,1,6,4,2015,338.0
2015-04-04 23:00:00,2,6,4,2015,317.25
2015-04-05 00:00:00,3,6,4,2015,306.25
2015-04-05 01:00:00,4,6,4,2015,304.75
2015-04-05 02:00:00,5,6,4,2015,306.25
2015-04-05 03:00:00,6,6,4,2015,302.25
2015-04-05 04:00:00,7,6,4,2015,315.25
2015-04-05 05:00:00,8,6,4,2015,322.0
2015-04-05 06:00:00,9,6,4,2015,327.25
2015-04-05 07:00:00,10,6,4,2015,338.75
2015-04-05 08:00:00,11,6,4,2015,353.25
2015-04-05 09:00:00,12,6,4,2015,365.75
2015-04-05 10:00:00,13,6,4,2015,362.75
2015-04-05 11:00:00,14,6,4,2015,335.0
2015-04-05 12:00:00,15,6,4,2015,329.75
2015-04-05 13:00:00,16,6,4,2015,340.5
2015-04-05 14:00:00,17,6,4,2015,357.25
2015-04-05 15:00:00,18,6,4,2015,388.0
2015-04-05 16:00:00,19,6,4,2015,427.5
2015-04-05 17:00:00,20,6,4,2015,477.75
2015-04-05 18:00:00,21,6,4,2015,476.75
2015-04-05 19:00:00,22,6,4,2015,442.0
2015-04-05 20:00:00,23,6,4,2015,398.75
2015-04-05 21:00:00,0,0,4,2015,351.25
2015-04-05 22:00:00,1,0,4,2015,316.75
2015-04-05 23:00:00,2,0,4,2015,299.5
2015-04-06 00:00:00,3,0,4,2015,290.75
2015-04-06 01:00:00,4,0,4,2015,290.75
2015-04-06 02:00:00,5,0,4,2015,299.25
2015-04-06 03:00:00,6,0,4,2015,327.5
2015-04-06 04:00:00,7,0,4,2015,393.5
2015-04-06 05:00:00,8,0,4,2015,439.5
2015-04-06 06:00:00,9,0,4,2015,451.25
2015-04-06 07:00:00,10,0,4,2015,444.5
2015-04-06 08:00:00,11,0,4,2015,441.25
2015-04-06 09:00:00,12,0,4,2015,430.0
2015-04-06 10:00:00,13,0,4,2015,425.25
2015-04-06 11:00:00,14,0,4,2015,415.25
2015-04-06 12:00:00,15,0,4,2015,402.25
2015-04-06 13:00:00,16,0,4,2015,400.25
2015-04-06 14:00:00,17,0,4,2015,412.75
2015-04-06 15:00:00,18,0,4,2015,434.0
2015-04-06 16:00:00,19,0,4,2015,478.0
2015-04-06 17:00:00,20,0,4,2015,524.75
2015-04-06 18:00:00,21,0,4,2015,503.5
2015-04-06 19:00:00,22,0,4,2015,456.25
2015-04-06 20:00:00,23,0,4,2015,403.75
2015-04-06 21:00:00,0,1,4,2015,351.5
2015-04-06 22:00:00,1,1,4,2015,317.5
2015-04-06 23:00:00,2,1,4,2015,301.75
2015-04-07 00:00:00,3,1,4,2015,293.5
2015-04-07 01:00:00,4,1,4,2015,294.5
2015-04-07 02:00:00,5,1,4,2015,303.0
2015-04-07 03:00:00,6,1,4,2015,327.25
2015-04-07 04:00:00,7,1,4,2015,389.75
2015-04-07 05:00:00,8,1,4,2015,439.5
2015-04-07 06:00:00,9,1,4,2015,464.5
2015-04-07 07:00:00,10,1,4,2015,462.25
2015-04-07 08:00:00,11,1,4,2015,454.5
2015-04-07 09:00:00,12,1,4,2015,448.25
2015-04-07 10:00:00,13,1,4,2015,441.25
2015-04-07 11:00:00,14,1,4,2015,429.5
2015-04-07 12:00:00,15,1,4,2015,420.0
2015-04-07 13:00:00,16,1,4,2015,416.25
2015-04-07 14:00:00,17,1,4,2015,425.25
2015-04-07 15:00:00,18,1,4,2015,447.0
2015-04-07 16:00:00,19,1,4,2015,486.0
2015-04-07 17:00:00,20,1,4,2015,522.75
2015-04-07 18:00:00,21,1,4,2015,500.25
2015-04-07 19:00:00,22,1,4,2015,456.25
2015-04-07 20:00:00,23,1,4,2015,404.5
2015-04-07 21:00:00,0,2,4,2015,358.25
2015-04-07 22:00:00,1,2,4,2015,324.75
2015-04-07 23:00:00,2,2,4,2015,306.25
2015-04-08 00:00:00,3,2,4,2015,300.0
2015-04-08 01:00:00,4,2,4,2015,298.5
2015-04-08 02:00:00,5,2,4,2015,308.25
2015-04-08 03:00:00,6,2,4,2015,336.5
2015-04-08 04:00:00,7,2,4,2015,409.0
2015-04-08 05:00:00,8,2,4,2015,465.0
2015-04-08 06:00:00,9,2,4,2015,482.0
2015-04-08 07:00:00,10,2,4,2015,497.75
2015-04-08 08:00:00,11,2,4,2015,505.25
2015-04-08 09:00:00,12,2,4,2015,511.5
2015-04-08 10:00:00,13,2,4,2015,497.25
2015-04-08 11:00:00,14,2,4,2015,484.5
2015-04-08 12:00:00,15,2,4,2015,480.5
2015-04-08 13:00:00,16,2,4,2015,476.75
2015-04-08 14:00:00,17,2,4,2015,468.5
2015-04-08 15:00:00,18,2,4,2015,483.25
2015-04-08 16:00:00,19,2,4,2015,523.75
2015-04-08 17:00:00,20,2,4,2015,555.5
2015-04-08 18:00:00,21,2,4,2015,526.0
2015-04-08 19:00:00,22,2,4,2015,481.75
2015-04-08 20:00:00,23,2,4,2015,421.75
2015-04-08 21:00:00,0,3,4,2015,366.25
2015-04-08 22:00:00,1,3,4,2015,330.75
2015-04-08 23:00:00,2,3,4,2015,310.0
2015-04-09 00:00:00,3,3,4,2015,300.75
2015-04-09 01:00:00,4,3,4,2015,302.25
2015-04-09 02:00:00,5,3,4,2015,312.75
2015-04-09 03:00:00,6,3,4,2015,341.0
2015-04-09 04:00:00,7,3,4,2015,402.5
2015-04-09 05:00:00,8,3,4,2015,445.5
2015-04-09 06:00:00,9,3,4,2015,456.5
2015-04-09 07:00:00,10,3,4,2015,448.75
2015-04-09 08:00:00,11,3,4,2015,444.5
2015-04-09 09:00:00,12,3,4,2015,438.25
2015-04-09 10:00:00,13,3,4,2015,431.75
2015-04-09 11:00:00,14,3,4,2015,417.5
2015-04-09 12:00:00,15,3,4,2015,407.25
2015-04-09 13:00:00,16,3,4,2015,401.5
2015-04-09 14:00:00,17,3,4,2015,410.5
2015-04-09 15:00:00,18,3,4,2015,436.75
2015-04-09 16:00:00,19,3,4,2015,482.25
2015-04-09 17:00:00,20,3,4,2015,513.75
2015-04-09 18:00:00,21,3,4,2015,481.25
2015-04-09 19:00:00,22,3,4,2015,458.75
2015-04-09 20:00:00,23,3,4,2015,421.5
2015-04-09 21:00:00,0,4,4,2015,372.5
2015-04-09 22:00:00,1,4,4,2015,333.0
2015-04-09 23:00:00,2,4,4,2015,308.75
2015-04-10 00:00:00,3,4,4,2015,301.5
2015-04-10 01:00:00,4,4,4,2015,298.25
2015-04-10 02:00:00,5,4,4,2015,303.0
2015-04-10 03:00:00,6,4,4,2015,310.5
2015-04-10 04:00:00,7,4,4,2015,347.25
2015-04-10 05:00:00,8,4,4,2015,380.75
2015-04-10 06:00:00,9,4,4,2015,401.25
2015-04-10 07:00:00,10,4,4,2015,414.0
2015-04-10 08:00:00,11,4,4,2015,425.75
2015-04-10 09:00:00,12,4,4,2015,438.5
2015-04-10 10:00:00,13,4,4,2015,428.25
2015-04-10 11:00:00,14,4,4,2015,413.5
2015-04-10 12:00:00,15,4,4,2015,419.0
2015-04-10 13:00:00,16,4,4,2015,421.0
2015-04-10 14:00:00,17,4,4,2015,439.5
2015-04-10 15:00:00,18,4,4,2015,471.25
2015-04-10 16:00:00,19,4,4,2015,496.25
2015-04-10 17:00:00,20,4,4,2015,492.5
2015-04-10 18:00:00,21,4,4,2015,471.75
2015-04-10 19:00:00,22,4,4,2015,469.5
2015-04-10 20:00:00,23,4,4,2015,433.0
2015-04-10 21:00:00,0,5,4,2015,380.0
2015-04-10 22:00:00,1,5,4,2015,337.25
2015-04-10 23:00:00,2,5,4,2015,314.0
2015-04-11 00:00:00,3,5,4,2015,301.75
2015-04-11 01:00:00,4,5,4,2015,298.5
2015-04-11 02:00:00,5,5,4,2015,300.5
2015-04-11 03:00:00,6,5,4,2015,310.5
2015-04-11 04:00:00,7,5,4,2015,345.75
2015-04-11 05:00:00,8,5,4,2015,356.75
2015-04-11 06:00:00,9,5,4,2015,372.5
2015-04-11 07:00:00,10,5,4,2015,396.0
2015-04-11 08:00:00,11,5,4,2015,405.75
2015-04-11 09:00:00,12,5,4,2015,404.5
2015-04-11 10:00:00,13,5,4,2015,414.75
2015-04-11 11:00:00,14,5,4,2015,409.75
2015-04-11 12:00:00,15,5,4,2015,407.0
2015-04-11 13:00:00,16,5,4,2015,404.25
2015-04-11 14:00:00,17,5,4,2015,425.75
2015-04-11 15:00:00,18,5,4,2015,454.75
2015-04-11 16:00:00,19,5,4,2015,506.5
2015-04-11 17:00:00,20,5,4,2015,560.25
2015-04-11 18:00:00,21,5,4,2015,542.5
2015-04-11 19:00:00,22,5,4,2015,508.75
2015-04-11 20:00:00,23,5,4,2015,442.75
2015-04-11 21:00:00,0,6,4,2015,385.5
2015-04-11 22:00:00,1,6,4,2015,378.75
2015-04-11 23:00:00,2,6,4,2015,352.75
2015-04-12 00:00:00,3,6,4,2015,327.25
2015-04-12 01:00:00,4,6,4,2015,312.0
2015-04-12 02:00:00,5,6,4,2015,302.5
2015-04-12 03:00:00,6,6,4,2015,289.0
2015-04-12 04:00:00,7,6,4,2015,285.5
2015-04-12 05:00:00,8,6,4,2015,306.75
2015-04-12 06:00:00,9,6,4,2015,328.5
2015-04-12 07:00:00,10,6,4,2015,350.0
2015-04-12 08:00:00,11,6,4,2015,365.0
2015-04-12 09:00:00,12,6,4,2015,361.5
2015-04-12 10:00:00,13,6,4,2015,337.0
2015-04-12 11:00:00,14,6,4,2015,303.0
2015-04-12 12:00:00,15,6,4,2015,300.5
2015-04-12 13:00:00,16,6,4,2015,305.0
2015-04-12 14:00:00,17,6,4,2015,317.0
2015-04-12 15:00:00,18,6,4,2015,346.75
2015-04-12 16:00:00,19,6,4,2015,401.75
2015-04-12 17:00:00,20,6,4,2015,474.75
2015-04-12 18:00:00,21,6,4,2015,480.75
2015-04-12 19:00:00,22,6,4,2015,454.0
2015-04-12 20:00:00,23,6,4,2015,418.25
2015-04-12 21:00:00,0,0,4,2015,372.25
2015-04-12 22:00:00,1,0,4,2015,334.0
2015-04-12 23:00:00,2,0,4,2015,308.75
2015-04-13 00:00:00,3,0,4,2015,299.0
2015-04-13 01:00:00,4,0,4,2015,296.25
2015-04-13 02:00:00,5,0,4,2015,293.0
2015-04-13 03:00:00,6,0,4,2015,288.5
2015-04-13 04:00:00,7,0,4,2015,302.25
2015-04-13 05:00:00,8,0,4,2015,322.5
2015-04-13 06:00:00,9,0,4,2015,351.25
2015-04-13 07:00:00,10,0,4,2015,359.25
2015-04-13 08:00:00,11,0,4,2015,355.5
2015-04-13 09:00:00,12,0,4,2015,349.0
2015-04-13 10:00:00,13,0,4,2015,333.25
2015-04-13 11:00:00,14,0,4,2015,311.0
2015-04-13 12:00:00,15,0,4,2015,307.0
2015-04-13 13:00:00,16,0,4,2015,314.25
2015-04-13 14:00:00,17,0,4,2015,329.0
2015-04-13 15:00:00,18,0,4,2015,356.25
2015-04-13 16:00:00,19,0,4,2015,409.0
2015-04-13 17:00:00,20,0,4,2015,476.0
2015-04-13 18:00:00,21,0,4,2015,472.0
2015-04-13 19:00:00,22,0,4,2015,445.75
2015-04-13 20:00:00,23,0,4,2015,405.75
2015-04-13 21:00:00,0,1,4,2015,357.0
2015-04-13 22:00:00,1,1,4,2015,325.5
2015-04-13 23:00:00,2,1,4,2015,304.5
2015-04-14 00:00:00,3,1,4,2015,293.0
2015-04-14 01:00:00,4,1,4,2015,287.75
2015-04-14 02:00:00,5,1,4,2015,289.75
2015-04-14 03:00:00,6,1,4,2015,301.75
2015-04-14 04:00:00,7,1,4,2015,334.75
2015-04-14 05:00:00,8,1,4,2015,361.75
2015-04-14 06:00:00,9,1,4,2015,381.25
2015-04-14 07:00:00,10,1,4,2015,398.25
2015-04-14 08:00:00,11,1,4,2015,405.0
2015-04-14 09:00:00,12,1,4,2015,413.0
2015-04-14 10:00:00,13,1,4,2015,407.25
2015-04-14 11:00:00,14,1,4,2015,388.25
2015-04-14 12:00:00,15,1,4,2015,379.5
2015-04-14 13:00:00,16,1,4,2015,372.0
2015-04-14 14:00:00,17,1,4,2015,385.25
2015-04-14 15:00:00,18,1,4,2015,413.25
2015-04-14 16:00:00,19,1,4,2015,459.25
2015-04-14 17:00:00,20,1,4,2015,516.25
2015-04-14 18:00:00,21,1,4,2015,495.5
2015-04-14 19:00:00,22,1,4,2015,456.75
2015-04-14 20:00:00,23,1,4,2015,410.25
2015-04-14 21:00:00,0,2,4,2015,362.5
2015-04-14 22:00:00,1,2,4,2015,324.25
2015-04-14 23:00:00,2,2,4,2015,297.75
2015-04-15 00:00:00,3,2,4,2015,292.0
2015-04-15 01:00:00,4,2,4,2015,292.0
2015-04-15 02:00:00,5,2,4,2015,297.0
